id,developer,year,price
200610,Avalanche Studios,2011,"4,99"
442051,Avalanche Studios,2016,"5,99"
6880,Avalanche Studios,2006,"6,99"
400490,Avalanche Studios,2016,"11,99"
400551,Avalanche Studios,2016,"11,99"
8190,Avalanche Studios,2010,"14,99"
99300,Avalanche Studios,2011,"15,00"
401850,Avalanche Studios,2015,"24,99"
225540,Avalanche Studios,2015,"49,99"
234140,Avalanche Studios.Feral Interactive (Mac/Linux),2015,"19,99"
596650,Avallon Alliance,2017,"0,00"
620381,Avallon Alliance,2017,"11,99"
620382,Avallon Alliance,2017,"11,99"
608730,Avallon Alliance,2018,"14,99"
223410,Avatar Creations,2014,"9,99"
420670,AVE,2016,"4,99"
699470,Avekvist,2017,"4,99"
676410,Aves Games,2017,"9,99"
491290,AVGames,2016,"0,99"
262790,Avidly Wild Games,2014,"14,99"
604490,AVP,2017,"0,99"
466350,Awaceb,2016,"9,99"
343140,AWE Games,2006,"19,99"
38170,Awem Studio,2007,"9,99"
38180,Awem Studio,2007,"9,99"
38190,Awem Studio,2009,"9,99"
270550,Awesome Games Studio,2014,"1,99"
674750,Awesome Games Studio,2017,"3,99"
257990,Awesome Games Studio,2013,"4,99"
465200,Awesome Games Studio,2017,"9,99"
726600,Awesome Industries,2017,"12,99"
296910,AwesomeBlade,2014,"3,99"
718210,Aweswan studios,2017,"4,99"
350740,Awfully Nice Studios,2016,"7,99"
536040,Awoker Games,2016,"2,99"
332480,Awoker Games,2014,"3,99"
416430,Axed Game Studio,2015,"4,99"
341540,Axel Shokk,2015,"1,99"
485860,Axel Sonic,2016,"1,99"
485920,Axel Sonic,2016,"1,99"
654000,Axiomatic Games,2017,"4,99"
270940,Axis Game Factory,2014,"14,99"
270942,Axis Game Factory,2014,"14,99"
253370,Axis Game Factory LLC,2013,"19,99"
352111,Axis Game Factory LLC,2015,"29,99"
266590,Axis Game Factory LLC,2013,"79,99"
368470,Axis Game Factory. Inc.,2015,"39,99"
449180,Axis Games,2016,"9,99"
370090,Axis Games,2015,"14,99"
501190,Axis Games,2016,"19,99"
554750,Axis Games,2017,"19,99"
453810,Axol Studio. LLC,2016,"2,99"
387990,Axolot Games,2016,"19,99"
499500,Axyos Games,2016,"0,99"
546380,Axyos Games,2017,"4,99"
709190,Axyos Games,2017,"4,99"
318100,Axyos Games,2014,"7,99"
659100,AYE Technology,2017,"3,99"
689060,AYE Technology,2017,"3,99"
749290,Ayedh,2017,"14,99"
488280,AZAMATIKA,2016,"0,99"
701580,Azarashi no Yakata,2017,"4,99"
409600,AZ-Art Development Studio,2015,"5,99"
603360,azimut team,2017,"0,99"
610670,azimut team,2017,"0,99"
728990,azimut team,2017,"1,99"
659810,B.Bit,2017,"0,99"
700570,B2Expand,2017,"0,00"
692290,B52 Development Team,2017,"0,99"
434210,Baba Yaga Games,2016,"0,99"
612170,Baba Yaga Games,2017,"2,99"
671460,Babalus123,2017,"4,99"
552000,Babloon Studios,2017,"9,99"
471380,BABY DUKA.Baby Duka Games,2016,"6,99"
523910,BABY DUKA.BD Games,2016,"0,00"
347560,Back To Basics Gaming,2015,"0,99"
748800,Backburner Games,2017,"4,99"
315480,Backstab Games,2014,"4,99"
340950,Backward pieS,2015,"5,99"
328730,Bacon Bandit Games,2014,"7,99"
373970,Bacon Bandit Games,2015,"7,99"
91800,Bacon Wrapped Games,2011,"4,99"
91810,Bacon Wrapped Games,2011,"9,99"
768840,Bacq Stellan,2017,"0,00"
720480,Bacq Stellan,2017,"0,99"
722080,Bacq Stellan,2017,"0,99"
722090,Bacq Stellan,2017,"0,99"
722310,Bacq Stellan,2017,"0,99"
730760,Bacq Stellan,2017,"0,99"
768850,Bacq Stellan,2017,"0,99"
768851,Bacq Stellan,2017,"0,99"
768853,Bacq Stellan,2017,"0,99"
768855,Bacq Stellan,2017,"0,99"
768852,Bacq Stellan,2017,"1,99"
768854,Bacq Stellan,2017,"1,99"
768856,Bacq Stellan,2017,"1,99"
423760,Bacq Stellan,2015,"2,99"
662980,Bad Attempt,2017,"3,99"
443070,Bad Cast games,2016,"9,99"
473920,bad chalk,2016,"4,99"
600530,Bad Coffee Games,2017,"2,99"
491660,Bad Duck Games,2017,"8,99"
660980,Bad Gravity,2017,"9,99"
705410,bad monkee,2017,"0,00"
697490,Bad Panda Games,2017,"5,99"
442810,Bad Pixel,2016,"0,00"
592890,Bad Seed,2017,"0,00"
463760,Bad Seed,2016,"5,99"
366210,Bad Seed,2015,"6,99"
695820,Bad Seed,2017,"17,99"
615210,BAD team,2017,"0,99"
588710,BAD team,2017,"4,99"
763400,BadCat Studios,2017,"0,99"
286040,BadFly Interactive. a.s.,2014,"4,99"
394760,BadFly Interactive. a.s.,2016,"11,99"
571330,BadgerHammer,2017,"6,99"
495570,Badim,2016,"2,99"
615090,Badim,2017,"2,99"
439920,Badim,2016,"4,99"
562730,Badim,2017,"4,99"
371450,Badland Development Studio,2015,"0,99"
227160,Badland Studio,2014,"19,99"
535260,BadWolf Games,2016,"0,99"
707400,BadWolf Games,2017,"0,99"
759140,Bae Team,2017,"4,99"
520600,Bae Team,2017,"9,99"
582350,BagelMaster5000,2017,"1,99"
373390,Baggy Cat Ltd,2015,"9,99"
342660,Bail! Enemy Jet!,2017,"14,99"
486020,Bakershah Games,2017,"4,99"
569010,baKno Games,2009,"4,99"
696110,baKno Games,2014,"4,99"
701460,baKno Games,2008,"4,99"
703260,baKno Games,2010,"4,99"
707140,baKno Games,2011,"4,99"
711190,baKno Games,2006,"4,99"
716310,baKno Games,2011,"4,99"
724580,baKno Games,2006,"4,99"
732680,baKno Games,2008,"4,99"
736050,baKno Games,2014,"4,99"
738820,baKno Games,2010,"4,99"
742030,baKno Games,2008,"4,99"
743570,baKno Games,2010,"4,99"
744290,baKno Games,2016,"4,99"
745120,baKno Games,2007,"4,99"
746300,baKno Games,2014,"4,99"
746890,baKno Games,2012,"4,99"
748540,baKno Games,2009,"4,99"
748910,baKno Games,2008,"4,99"
748980,baKno Games,2008,"4,99"
749010,baKno Games,2013,"4,99"
424250,Balcony Team,2016,"14,99"
206881,b-Alive,2012,"5,99"
206882,b-Alive,2012,"5,99"
201490,b-Alive,2011,"9,99"
256050,b-Alive,2013,"19,99"
307990,b-alive gmbh,2013,"0,99"
308300,b-alive gmbh,2012,"0,99"
306480,b-alive gmbh,2007,"3,99"
307770,b-alive gmbh,2007,"3,99"
307900,b-alive gmbh,2007,"3,99"
307920,b-alive gmbh,2010,"3,99"
307930,b-alive gmbh,2012,"3,99"
337970,b-alive gmbh,2015,"5,99"
338350,b-alive gmbh,2017,"5,99"
304350,b-alive gmbh,2006,"6,99"
311840,b-alive gmbh,2003,"6,99"
338630,b-alive gmbh,2010,"6,99"
602461,b-alive gmbh,2017,"6,99"
602460,b-alive gmbh,2017,"8,99"
287200,b-alive gmbh,2014,"9,99"
767580,b-alive gmbh,2017,"9,99"
664250,b-alive gmbh,2017,"14,99"
306180,b-alive gmbh,2011,"19,99"
395910,Baller Industries,2010,"2,99"
349650,Baller Industries,2013,"4,99"
491160,Ballista Studios IVS,2016,"4,00"
386560,Ballistic Frogs,2015,"9,99"
411911,Baltic Dragon,2016,"9,99"
611830,Bambastic Games,2017,"14,99"
33760,Bamtang,2009,"6,99"
372360,BANDAI NAMCO Entertainment Inc.,2016,"19,99"
421600,BANDAI NAMCO Entertainment Inc.,2016,"29,99"
382468,BANDAI NAMCO Studio Inc.,2015,"3,99"
255750,BANDAI NAMCO Studio Inc.,2014,"4,99"
382466,BANDAI NAMCO Studio Inc.,2015,"4,99"
382460,BANDAI NAMCO Studio Inc.,2016,"6,99"
382464,BANDAI NAMCO Studio Inc.,2015,"6,99"
382469,BANDAI NAMCO Studio Inc.,2015,"6,99"
382467,BANDAI NAMCO Studio Inc.,2015,"9,99"
382470,BANDAI NAMCO Studio Inc.,2015,"9,99"
236470,BANDAI NAMCO Studio Inc.,2014,"19,99"
382462,BANDAI NAMCO Studio Inc.,2015,"19,99"
351970,BANDAI NAMCO Studio Inc.,2015,"49,99"
565210,BANDAI NAMCO Studios Inc.,2017,"0,00"
565220,BANDAI NAMCO Studios Inc.,2017,"0,00"
565230,BANDAI NAMCO Studios Inc.,2017,"0,00"
565240,BANDAI NAMCO Studios Inc.,2017,"0,00"
565250,BANDAI NAMCO Studios Inc.,2017,"0,00"
394160,BANDAI NAMCO Studios Inc.,2016,"3,99"
403400,BANDAI NAMCO Studios Inc.,2016,"3,99"
403410,BANDAI NAMCO Studios Inc.,2016,"3,99"
403430,BANDAI NAMCO Studios Inc.,2016,"3,99"
528055,BANDAI NAMCO Studios Inc.,2017,"5,99"
528051,BANDAI NAMCO Studios Inc.,2017,"6,99"
528053,BANDAI NAMCO Studios Inc.,2017,"6,99"
528056,BANDAI NAMCO Studios Inc.,2017,"6,99"
528058,BANDAI NAMCO Studios Inc.,2017,"7,99"
592373,BANDAI NAMCO Studios Inc.,2017,"7,99"
528057,BANDAI NAMCO Studios Inc.,2017,"9,99"
528050,BANDAI NAMCO Studios Inc.,2017,"11,99"
528052,BANDAI NAMCO Studios Inc.,2017,"11,99"
441380,BANDAI NAMCO Studios Inc.,2016,"12,99"
592372,BANDAI NAMCO Studios Inc.,2017,"13,99"
525430,BANDAI NAMCO Studios Inc.,2017,"19,99"
580020,BANDAI NAMCO Studios Inc.,2017,"24,99"
389730,BANDAI NAMCO Studios Inc.,2017,"49,99"
429660,BANDAI NAMCO Studios Inc.,2017,"49,99"
455400,BANDAI NAMCO Studios Vancouver.Hipster Whale.3 Sprockets,2016,"4,99"
487490,Bandit-1,2016,"0,00"
377360,Bandit-1,2016,"4,99"
277490,Bane Games,2014,"7,99"
393420,Bankroll Studios,2015,"24,99"
504090,Banyango,2017,"7,99"
685870,Barbara Karpowicz,2017,"1,99"
495760,BARCHboi,2016,"9,99"
362490,Bare Mettle Entertainment,2015,"14,99"
331970,Barking Dog Studios,2002,"9,99"
666910,Barlock Games,2017,"4,99"
287900,Barnstorm Games,2016,"14,99"
268340,Barnyard Intelligence Games.Crystal Labs,2015,"4,99"
440880,Baroque Decay,2016,"9,99"
559650,Barrel Roll Games,2017,"14,99"
533170,Bartosz Bojarowski,2017,"4,99"
752690,Barty Games,2017,"1,99"
372540,Basaltic studio,2016,"0,00"
317940,Basecamp Games,2015,"4,99"
368550,Basecamp Games,2015,"7,99"
25600,Basilisk Games,2007,"0,00"
25620,Basilisk Games,2010,"5,99"
257870,Basilisk Games,2014,"9,99"
420380,Bass Pro Shops,2016,"9,99"
437210,Bass Pro Shops,2017,"9,99"
534570,Bat Byte,2016,"2,99"
304670,Bat Country Games. LLC,2014,"2,99"
589600,Bat Country Games. LLC,2017,"4,99"
503550,Bat Country Games. LLC,2017,"9,99"
311940,BatCat Games,2016,"3,99"
521470,batensan,2015,"0,00"
381220,Batholith Entertainment,2015,"7,99"
427910,Batholith Entertainment,2016,"9,99"
593490,Batholith Entertainment,2017,"14,99"
492340,Batovi Games Studio,2016,"9,99"
322110,Batterystaple Games.Fire Hose Games,2017,"14,99"
641980,Battle Blockyverse Studios,2017,"9,99"
721720,Battle of Crete Development Team,2010,"0,00"
337110,Battlebard Games,2015,"4,99"
383590,BattleByte,2015,"14,99"
460340,Battlecruiser Games,2016,"4,99"
562500,Battlecruiser Games,2017,"14,99"
601590,BattleGames,2017,"6,99"
494110,BattleGoat Studios,2016,"0,00"
25910,BattleGoat Studios,2008,"9,99"
73220,BattleGoat Studios,2011,"9,99"
244410,BattleGoat Studios,2014,"12,99"
314980,BattleGoat Studios,2014,"19,99"
600280,BattleGoat Studios,2017,"19,99"
700230,BattleGoat Studios,2017,"19,99"
454780,Batu Games LLC,2016,"9,99"
690060,Bazitov Mikhail,2016,"0,00"
505451,BBG Entertainment GmbH,2016,"1,99"
502320,BBG Entertainment GmbH,2016,"14,99"
710550,BBit,2017,"0,00"
343340,BBQ Games,2015,"1,99"
590570,BC,2017,"2,99"
753440,bc likes you,2017,"4,99"
699450,bch waves,2017,"0,99"
710440,bch waves,2017,"0,99"
710450,bch waves,2017,"0,99"
674030,bch waves studio,2017,"0,99"
589390,bch waves studio,2017,"1,99"
670810,bch waves studio,2017,"1,99"
674060,bch waves studio,2017,"1,99"
684750,bch waves studio,2017,"1,99"
629280,bch waves studio,2017,"4,99"
313120,Beam Team Games,2015,"14,99"
687500,Beamdog,2017,"1,99"
228280,Beamdog,2013,"19,99"
257350,Beamdog,2013,"19,99"
321800,Beamdog,2014,"19,99"
385970,Beamdog,2016,"19,99"
284160,BeamNG,2015,"24,99"
503890,Bean Boy Games,2016,"0,00"
499340,Bean Boy Games,2016,"2,99"
737120,Beard Games Studio,2017,"0,99"
721350,Beard Games Studio,2017,"7,99"
353990,Bearded Bird Game Studio,2016,"9,99"
426010,Bearded Eye,2016,"1,99"
725040,Bearded Giant Games,2017,"6,99"
351250,Beast Games,2015,"9,99"
432870,Beast Mode Games,2016,"4,99"
49900,Beatnik Games,2010,"4,99"
252670,BeautiFun Games,2013,"7,99"
422650,BeautiFun Games,2016,"9,99"
676320,Beaver Drummer,2017,"3,99"
358380,Beavis Soft,1994,"4,99"
503240,Because I Can,2017,"13,99"
550560,Beckoning Cat,2014,"3,99"
99100,Bedlam Games,2011,"14,99"
269330,Bedtime Digital Games,2014,"4,99"
308040,Bedtime Digital Games,2014,"5,99"
493540,Bedtime Digital Games,2017,"19,99"
735330,Bedtime Digital Games.Stöj Snak,2017,"7,99"
532820,BeefJack.Dean Edwards,2016,"19,99"
331160,Beenox,2006,"19,99"
545980,Beep Games. Inc.,2017,"14,99"
596280,BefuddleBug,2017,"4,99"
508290,BeHappy Studios,2016,"0,98"
9992,Behaviour,2011,"1,99"
286880,Behaviour Interactive,2013,"19,99"
587460,Behaviour Interactive Inc.,2017,"0,00"
301830,Behaviour Interactive Inc.,2012,"19,99"
363800,Behold Studios,2015,"4,99"
231740,Behold Studios,2013,"9,99"
251130,Behold Studios,2015,"14,99"
349790,Behold Studios,2017,"14,99"
348000,Behtam Developer,2015,"3,99"
517230,Beijing Xinrun Technology Co..Ltd,2016,"9,99"
567980,Bekho Team,2016,"6,99"
662560,BekkerDev Studio,2017,"1,99"
588100,BekkerDev Studio,2017,"2,99"
576600,Belarus Games,2017,"0,99"
581610,Belarus Games,2017,"0,99"
496500,Belarus Games,2016,"1,99"
333330,Beldarak Games,2015,"4,99"
589470,Beldarak Games,2017,"8,99"
626160,Bellosoft,2017,"2,99"
240500,Belsimtek,2013,"49,99"
249310,Belsimtek,2013,"49,99"
306240,Belsimtek,2014,"49,99"
316967,Belsimtek,2015,"49,99"
411894,Belsimtek,2016,"59,99"
692680,Bemoworld Studios,2017,"4,99"
730920,Ben Allen,2017,"9,99"
389610,Ben Aprigliano,2015,"0,99"
366180,Ben Aprigliano,2015,"4,99"
366610,Ben Aprigliano.Stefan Evers,2015,"3,99"
368700,Ben Hendel-Doying,2015,"10,00"
454770,Ben Hopkins,2017,"14,99"
362760,Ben Lam.Power Up Audio,2015,"7,99"
765620,Ben Lovegrove,2017,"1,99"
403830,Ben 'Yahtzee' Croshaw,2015,"9,99"
403700,Ben 'Yahtzee' Croshaw.Collected Worlds,2015,"4,99"
675870,Bence Sipka,2017,"6,99"
457890,Benedict Fritz.Greg Wohlwend.Joel Corelitz.David Laskey.Jenna Blazevich,2017,"14,99"
470230,Benedict Nichols.Machine 22,2016,"1,99"
317790,Benjamin Bryant,2014,"0,00"
364370,Benjamin Famiglietti,2015,"1,99"
341010,Benjamin Lapid,2015,"9,99"
215670,Benjamin Rivers Inc.,2012,"2,99"
564940,Benjamin Rivers Inc.,2017,"9,99"
693750,Benjamin Rommel Games,2017,"19,99"
699410,Benjamin Scott,2017,"0,99"
499370,Benjamin Soulé,2016,"12,99"
499140,Benn Powell,2017,"12,99"
240720,Bennett Foddy,2017,"7,99"
687900,Bento Studio,2017,"3,99"
370920,Bento-Studio,2015,"4,99"
681780,Berdochan,2017,"4,99"
584100,Berezka,2017,"1,99"
737690,Bernackels,2017,"9,99"
717910,Bernard Bell,2017,"7,99"
411750,BernhardM,2016,"4,99"
664340,BernhardP,2017,"2,99"
367330,Berserk Games,2015,"7,99"
468724,Berserk Games.Ape Games,2016,"5,99"
405130,Berserk Games.Future Pastimes,2015,"9,99"
468734,Berserk Games.Gamelyn Games,2016,"4,99"
468735,Berserk Games.Magic Meeple Games,2016,"5,99"
417300,Berserk Games.Stonemaier Games,2015,"7,99"
468733,Berserk Games.Stonemaier Games,2016,"7,99"
612020,Berzerk Studio,2017,"0,00"
545580,Besedka Games Studio,2016,"0,99"
644820,Besedka Games Studio,2017,"0,99"
660280,BeshevGames,2017,"0,99"
667130,BeshevGames,2017,"0,99"
718080,Best Friend Games,2017,"4,99"
416760,Best Gaem Studio,2015,"4,99"
11480,Best Way,2004,"4,99"
289300,Best Way,2006,"4,99"
7830,Best Way,2009,"4,99"
567000,BEta - indie,2016,"2,99"
605510,BEta - indie,2017,"2,99"
502830,BetaDwarf,2016,"2,99"
260880,BetaDwarf,2013,"3,99"
489520,BetaDwarf,2016,"4,99"
492750,BetaDwarf,2016,"9,99"
249990,BetaDwarf,2013,"14,99"
265000,BetaDwarf,2016,"19,99"
596470,BetaShark LLC,2017,"0,00"
588430,Bethesda Game Studios,2017,"0,00"
22400,Bethesda Game Studios,2010,"4,99"
22410,Bethesda Game Studios,2010,"4,99"
22420,Bethesda Game Studios,2010,"4,99"
22430,Bethesda Game Studios,2010,"4,99"
22440,Bethesda Game Studios,2010,"4,99"
435880,Bethesda Game Studios,2016,"4,99"
480630,Bethesda Game Studios,2016,"4,99"
480631,Bethesda Game Studios,2016,"4,99"
22300,Bethesda Game Studios,2008,"9,99"
435870,Bethesda Game Studios,2016,"9,99"
22320,Bethesda Game Studios,2002,"14,99"
22330,Bethesda Game Studios,2007,"14,99"
22370,Bethesda Game Studios,2009,"19,99"
435881,Bethesda Game Studios,2016,"24,99"
377160,Bethesda Game Studios,2015,"29,99"
489830,Bethesda Game Studios,2016,"39,99"
404090,Bethesda Game Studios,2016,"49,99"
339390,Beti-X,2015,"24,99"
659090,BetsonGames,2017,"3,99"
422980,Beyond Technical Inc.,2016,"4,99"
442770,beyondthosehills,2016,"9,99"
204760,Biart,2012,"29,99"
331300,Biart Company LLC,2014,"3,99"
321510,Biart Company LLC,2014,"4,99"
248530,Biart Company LLC,2014,"14,99"
328210,Bibiki,2014,"2,99"
745400,Bidoniera Games,2018,"1,99"
349530,Big Ant Studios,2015,"9,99"
299380,Big Ant Studios,2016,"14,99"
216260,Big Ant Studios,2014,"39,99"
312920,Big Ant Studios,2015,"49,99"
464850,Big Ant Studios,2017,"49,99"
556480,Big Ant Studios,2017,"49,99"
649640,Big Ant Studios,2017,"59,99"
353890,Big Ant Studios.Crosse Studios,2016,"49,99"
407190,Big Blaze,2015,"19,99"
595970,Big Blaze Games,2017,"14,99"
507300,Big Blaze Games,2017,"29,99"
301650,Big Boat Interactive,2016,"19,99"
434570,Big Corporation,2016,"0,99"
468050,Big Cow Studios,2016,"3,99"
522030,Big Daddy's Creations,2016,"14,99"
104200,Big Fat Alien,2011,"1,99"
501950,Big Fat Alien.Blue Sock Studios,2017,"19,99"
402210,Big Fat Simulations Inc.,2015,"6,99"
369290,Big Fat Simulations Inc.,2015,"9,99"
387850,Big Fat Simulations Inc.,2011,"9,99"
445770,Big Fat Simulations Inc.,2016,"19,99"
748610,Big Fat Simulations Inc.,2017,"19,99"
261510,Big Finish Games,2014,"19,99"
50910,Big Fish Games,2007,"6,99"
50970,Big Fish Games,2007,"6,99"
51020,Big Fish Games,2009,"6,99"
50920,Big Fish Games,2008,"9,99"
50940,Big Fish Games,2006,"9,99"
50960,Big Fish Games,2005,"9,99"
51010,Big Fish Games,2008,"9,99"
51030,Big Fish Games,2006,"9,99"
514700,Big Fish Games,2016,"9,99"
7340,Big Fish Games,2008,"9,99"
549190,Big Fish Studios,2017,"6,99"
433360,Big Fish Studios,2016,"9,99"
438560,Big Fish Studios,2016,"9,99"
451140,Big Fish Studios,2016,"9,99"
51060,Big Fish Studios,2011,"9,99"
567240,Big Fish Studios,2017,"9,99"
606940,Big Fun Games,2017,"5,99"
352620,Big Green Pillow,2015,"9,99"
299500,Big Head Games,2013,"12,99"
204600,Big Huge Games.38 Studios,2012,"4,99"
102510,Big Huge Games.38 Studios,2012,"9,99"
102511,Big Huge Games.38 Studios,2012,"9,99"
102500,Big Huge Games.38 Studios,2012,"19,99"
556890,Big Loop Studios,2016,"1,99"
312510,Big Pixel Studios,2014,"14,99"
207670,Big Robot Ltd,2012,"1,99"
242880,Big Robot Ltd,2013,"19,99"
457760,Big Robot Ltd,2017,"19,99"
63004,Big Sandwich Games,2011,"1,99"
63003,Big Sandwich Games,2011,"2,99"
63000,Big Sandwich Games,2011,"9,99"
37210,Big Splash Games. LLC,2009,"9,99"
620260,Big Way Games,2017,"3,99"
588110,Big Way Games,2017,"9,99"
12590,BigAnt Studios,2008,"9,99"
326630,BigBlaze Games,2014,"9,99"
509300,BigCheeseGames,2016,"1,99"
496930,BigCheeseGames,2016,"6,99"
486720,Bigfingers,2016,"15,99"
305500,Bigmoon Studios,2015,"9,99"
660760,BigMouthedDog Studio,2017,"1,99"
363670,Bigosaur,2015,"9,99"
539400,Bigosaur,2016,"19,99"
432240,Bigzur Games,2016,"4,99"
667090,Bikkuri Software,2017,"2,99"
629440,Bikkuri Software,2017,"9,99"
517190,Bilal Itani,2016,"4,99"
266270,Bill and Eli Productions,2014,"7,99"
488770,Billy Goat Entertainment Ltd,2016,"11,99"
370510,Bimboosoft Co..Ltd.,2015,"1,99"
371880,Binary Cocoa,2016,"2,99"
729740,Binary Fortress Software,2017,"4,99"
302570,Binary Helix,2014,"19,99"
627420,Binary Soul,2017,"9,99"
678940,Binary Souls,2017,"0,00"
291430,Binary Takeover,2014,"9,99"
338000,Binary Zoo.The Game Creators,2015,"0,00"
639650,Binary Zoo.The Game Creators,2017,"0,00"
384330,BinaryDream,2016,"5,99"
511610,Binarystudio 54,2016,"0,99"
530530,Binarystudio 54,2016,"0,99"
643830,Binji,2017,"9,99"
465440,Biodrone Studios,2016,"0,00"
589480,Bionic Penguin,2017,"9,99"
434790,Bionic Pony,2016,"2,99"
666060,Bionic Pony,2017,"9,99"
596810,BIOSZARD Dev,2017,"1,99"
47730,BioWare,2010,"9,99"
624060,BioWare,1996,"9,99"
17450,BioWare,2009,"19,99"
17460,BioWare,2008,"19,99"
24980,BioWare,2010,"19,99"
47810,BioWare,2010,"29,99"
901242,BioWare,2010,"29,99"
38460,BioWare Corporation,2000,"9,99"
7110,BioWare Corporation,2007,"14,99"
32370,BioWare.Aspyr (Mac),2003,"9,99"
541920,biple_kfp,2016,"2,99"
536340,biplekfp,2016,"1,99"
464360,Bird in Sky,2017,"14,99"
655630,Birdshark! Games,2017,"3,99"
742460,Birdwall Games,2017,"9,99"
555660,BiscuitPlay,2016,"4,99"
564100,Bison Kings Game Studios,2017,"9,99"
731820,Bit Bionic LLC,2017,"1,99"
24420,Bit Blot. LLC,2007,"9,99"
430410,Bit Byterz,2017,"14,99"
200410,Bit Planet Games. LLC,2012,"7,99"
383070,Bit Planet Games. LLC,2016,"8,99"
282620,Bit Planet Games. LLC,2015,"9,99"
398830,Bit2Good Ug,2015,"7,99"
290080,Bitbox Ltd.,2015,"39,99"
370770,BitCake Studio,2016,"0,00"
429310,BitCake Studio,2016,"9,99"
605690,BitCake Studio,2017,"19,99"
63110,bitComposer Games,2010,"9,99"
354400,BitFinity,2016,"4,99"
367800,BIT-GEN,2015,"4,99"
676820,Bithell Games,2017,"5,99"
220780,Bithell Games,2012,"9,99"
365770,Bithell Games,2015,"19,99"
327500,bitHuffel,2015,"9,99"
397680,Bitl.Cobalt-57,2015,"0,00"
619801,Bitmap Bureau,2017,"0,00"
619800,Bitmap Bureau,2017,"1,99"
487040,Bitmap Bureau,2017,"14,99"
598840,Bitmap Bureau,2017,"14,99"
409910,Bitmen Studios,2016,"19,99"
266490,BitMonster. Inc.,2014,"14,99"
332500,BitMonster. Inc.,2015,"19,99"
456090,Bitporters LTD.,2017,"3,99"
593140,Bits &amp; Beasts,2017,"4,99"
327060,Bits &amp; Beasts,2015,"9,99"
656780,BitsAlive Game Studios,2017,"9,99"
213390,BitSits Games,2012,"0,00"
270330,bitSmith Games,2014,"4,99"
305460,bitSmith Games,2015,"14,99"
724980,Bitten Toast Games Inc.,2017,"1,99"
562310,Bitten Toast Games Inc..Guilherme Cunha.Thiago Adamo.Daniel Snd,2017,"2,99"
703460,Bittersweet Entertainment,2017,"12,99"
703470,Bittersweet Entertainment,2017,"12,99"
356230,Bittersweet Entertainment,2015,"14,99"
572400,Bittersweet Entertainment,2016,"14,99"
573640,Bittersweet Entertainment,2016,"14,99"
653724,Bittersweet Entertainment,2017,"14,99"
653861,Bittersweet Entertainment,2017,"14,99"
653725,Bittersweet Entertainment,2017,"34,99"
653890,Bittersweet Entertainment,2017,"34,99"
767190,Bittersweet Entertainment,2017,"34,99"
525471,BitterSweet Entertainment Inc.,2016,"9,99"
679610,BitterSweet Entertainment Inc.,2017,"19,99"
597660,BitterSweet Entertainment Inc.,2017,"34,99"
8400,Bizarre Creations,2007,"3,99"
10460,Bizarre Creations,2008,"14,99"
728660,Bizzy,2017,"3,99"
729130,Bjarki Arge Andreasen,2017,"4,99"
696400,BJGameInd,2017,"0,99"
718220,BJGameInd,2017,"0,99"
771610,BJGameInd,2018,"0,99"
750320,BKOM Studios,2017,"2,99"
750340,BKOM Studios,2017,"2,99"
750341,BKOM Studios,2017,"2,99"
750342,BKOM Studios,2017,"2,99"
625010,BKOM Studios,2017,"5,99"
663380,BKOM Studios,2017,"15,99"
535350,Black Alchemy Games,2017,"4,99"
297570,Black Cactus,2002,"9,99"
299070,Black Cactus,2003,"9,99"
362370,Black Carbon,2016,"8,99"
533480,Black Chicken Studios. inc.,2010,"15,99"
334850,Black Chicken Studios. inc.,2015,"24,99"
338453,Black Cloud Studios,2015,"9,99"
335850,Black Cloud Studios,2015,"49,99"
337880,Black Curtain Studio,2014,"9,99"
448530,Black Death Apps Limited,2016,"3,99"
2590,Black Element,2007,"4,99"
327070,Black Eye Games,2016,"19,99"
443470,Black Flag Studio,2016,"3,99"
412490,Black Flag Studios,2016,"9,99"
735480,Black Forest Games,2017,"0,00"
246960,Black Forest Games,2013,"4,99"
326370,Black Forest Games,2014,"7,99"
352900,Black Forest Games,2015,"9,99"
223220,Black Forest Games,2012,"14,99"
299480,Black Forest Games,2016,"19,99"
627910,Black Forest Games,2017,"29,99"
706020,Black Forest Games,2017,"29,99"
542700,Black Fox Pavilion,2016,"2,99"
428740,Black Golem,2016,"5,99"
38410,Black Isle Studios,1998,"9,99"
32200,Black Jacket Studios,2009,"9,99"
692080,Black Lab Games,2017,"4,99"
337680,Black Lab Games,2015,"19,99"
544610,Black Lab Games,2017,"39,99"
363610,Black Lime Studio,2015,"0,99"
385160,Black Lime Studio,2015,"0,99"
388670,Black Lime Studio,2015,"0,99"
389620,Black Lime Studio,2015,"0,99"
389630,Black Lime Studio,2015,"0,99"
485730,Black Lime Studio,2016,"0,99"
92700,Black Lion Studios,2011,"9,99"
655340,BLACK LODGE GAMES. LLC,2017,"9,99"
211800,Black Market Games,2012,"3,99"
485960,Black Pants Studio,2016,"0,00"
277680,Black Pants Studio,2014,"6,99"
205910,Black Pants Studio,2012,"9,99"
277700,Black Pants Studio,2016,"12,99"
737600,Black Phoenix Studio,2017,"6,99"
297860,Black Rock Studio,2010,"19,99"
25830,Black Sea Studios Ltd,2005,"9,99"
388550,Black Sheep Games,2017,"1,99"
434870,Black Sheep studio,2016,"9,99"
338770,Black Shell Games,2014,"2,99"
